rate_date,currency,rate_per_eur
2024-02-21,CHF,0.922787
2024-02-21,GBP,0.868674
2024-02-21,USD,1.314376
2024-02-22,CHF,0.920322
2024-02-22,GBP,0.867843
2024-02-22,USD,1.306946
2024-02-23,CHF,0.923708
2024-02-23,GBP,0.871391
2024-02-23,USD,1.305892
2024-02-26,CHF,0.923361
2024-02-26,GBP,0.873986
2024-02-26,USD,1.305802
2024-02-27,CHF,0.919728
2024-02-27,GBP,0.874162
2024-02-27,USD,1.303065
2024-02-28,CHF,0.921658
2024-02-28,GBP,0.869515
2024-02-28,USD,1.302842
2024-02-29,CHF,0.924812
2024-02-29,GBP,0.871260
2024-02-29,USD,1.298753
2024-03-01,CHF,0.922416
2024-03-01,GBP,0.867205
2024-03-01,USD,1.299070
2024-03-04,CHF,0.920661
2024-03-04,GBP,0.867686
2024-03-04,USD,1.299885
2024-03-05,CHF,0.919433
2024-03-05,GBP,0.862627
2024-03-05,USD,1.289976
2024-03-06,CHF,0.917642
2024-03-06,GBP,0.863137
2024-03-06,USD,1.292310
2024-03-07,CHF,0.919882
2024-03-07,GBP,0.859079
2024-03-07,USD,1.298548
2024-03-08,CHF,0.920257
2024-03-08,GBP,0.855850
2024-03-08,USD,1.293225
2024-03-11,CHF,0.918855
2024-03-11,GBP,0.858221
2024-03-11,USD,1.293248
2024-03-12,CHF,0.918116
2024-03-12,GBP,0.858257
2024-03-12,USD,1.295536
2024-03-13,CHF,0.915931
2024-03-13,GBP,0.857594
2024-03-13,USD,1.290784
2024-03-14,CHF,0.919238
2024-03-14,GBP,0.860133
2024-03-14,USD,1.287988
2024-03-15,CHF,0.917987
2024-03-15,GBP,0.862334
2024-03-15,USD,1.279696
2024-03-18,CHF,0.917633
2024-03-18,GBP,0.860711
2024-03-18,USD,1.283859
2024-03-19,CHF,0.917301
2024-03-19,GBP,0.858460
2024-03-19,USD,1.287670
2024-03-20,CHF,0.915430
2024-03-20,GBP,0.860223
2024-03-20,USD,1.285491
2024-03-21,CHF,0.914509
2024-03-21,GBP,0.863639
2024-03-21,USD,1.282366
2024-03-22,CHF,0.915653
2024-03-22,GBP,0.860404
2024-03-22,USD,1.286769
2024-03-25,CHF,0.914781
2024-03-25,GBP,0.861211
2024-03-25,USD,1.284592
2024-03-26,CHF,0.912999
2024-03-26,GBP,0.863445
2024-03-26,USD,1.286880
2024-03-27,CHF,0.914420
2024-03-27,GBP,0.859955
2024-03-27,USD,1.280543
2024-03-28,CHF,0.913769
2024-03-28,GBP,0.858818
2024-03-28,USD,1.278018
2024-03-29,CHF,0.915128
2024-03-29,GBP,0.864128
2024-03-29,USD,1.265542
2024-04-01,CHF,0.913508
2024-04-01,GBP,0.865867
2024-04-01,USD,1.261998
2024-04-02,CHF,0.912559
2024-04-02,GBP,0.866844
2024-04-02,USD,1.254074
2024-04-03,CHF,0.913834
2024-04-03,GBP,0.870812
2024-04-03,USD,1.257438
2024-04-04,CHF,0.914519
2024-04-04,GBP,0.871285
2024-04-04,USD,1.248145
2024-04-05,CHF,0.913100
2024-04-05,GBP,0.867578
2024-04-05,USD,1.250457
2024-04-08,CHF,0.911384
2024-04-08,GBP,0.865739
2024-04-08,USD,1.247610
2024-04-09,CHF,0.916121
2024-04-09,GBP,0.862834
2024-04-09,USD,1.244884
2024-04-10,CHF,0.916329
2024-04-10,GBP,0.866194
2024-04-10,USD,1.247331
2024-04-11,CHF,0.915713
2024-04-11,GBP,0.863869
2024-04-11,USD,1.255176
2024-04-12,CHF,0.915592
2024-04-12,GBP,0.863848
2024-04-12,USD,1.258076
2024-04-15,CHF,0.913435
2024-04-15,GBP,0.860647
2024-04-15,USD,1.263143
2024-04-16,CHF,0.912672
2024-04-16,GBP,0.861480
2024-04-16,USD,1.264027
2024-04-17,CHF,0.912122
2024-04-17,GBP,0.863653
2024-04-17,USD,1.258454
2024-04-18,CHF,0.914695
2024-04-18,GBP,0.863414
2024-04-18,USD,1.260311
2024-04-19,CHF,0.913415
2024-04-19,GBP,0.860149
2024-04-19,USD,1.254569
2024-04-22,CHF,0.912226
2024-04-22,GBP,0.857267
2024-04-22,USD,1.255715
2024-04-23,CHF,0.915288
2024-04-23,GBP,0.856414
2024-04-23,USD,1.258723
2024-04-24,CHF,0.913824
2024-04-24,GBP,0.855183
2024-04-24,USD,1.259261
2024-04-25,CHF,0.910518
2024-04-25,GBP,0.856500
2024-04-25,USD,1.261912
2024-04-26,CHF,0.909718
2024-04-26,GBP,0.860347
2024-04-26,USD,1.254193
2024-04-29,CHF,0.909254
2024-04-29,GBP,0.854691
2024-04-29,USD,1.251267
2024-04-30,CHF,0.910276
2024-04-30,GBP,0.854019
2024-04-30,USD,1.246827
2024-05-01,CHF,0.910297
2024-05-01,GBP,0.848866
2024-05-01,USD,1.253541
2024-05-02,CHF,0.909679
2024-05-02,GBP,0.852165
2024-05-02,USD,1.257081
2024-05-03,CHF,0.914588
2024-05-03,GBP,0.852142
2024-05-03,USD,1.259707
2024-05-06,CHF,0.916256
2024-05-06,GBP,0.847288
2024-05-06,USD,1.265711
2024-05-07,CHF,0.919543
2024-05-07,GBP,0.847964
2024-05-07,USD,1.259702
2024-05-08,CHF,0.920128
2024-05-08,GBP,0.849827
2024-05-08,USD,1.266568
2024-05-09,CHF,0.919303
2024-05-09,GBP,0.847877
2024-05-09,USD,1.265872
2024-05-10,CHF,0.921422
2024-05-10,GBP,0.845271
2024-05-10,USD,1.258812
2024-05-13,CHF,0.922277
2024-05-13,GBP,0.845056
2024-05-13,USD,1.254115
2024-05-14,CHF,0.917955
2024-05-14,GBP,0.841154
2024-05-14,USD,1.259929
2024-05-15,CHF,0.920062
2024-05-15,GBP,0.840693
2024-05-15,USD,1.258076
2024-05-16,CHF,0.919506
2024-05-16,GBP,0.841869
2024-05-16,USD,1.257630
2024-05-17,CHF,0.920080
2024-05-17,GBP,0.843454
2024-05-17,USD,1.250605
2024-05-20,CHF,0.921103
2024-05-20,GBP,0.842242
2024-05-20,USD,1.251148
2024-05-21,CHF,0.923501
2024-05-21,GBP,0.841038
2024-05-21,USD,1.257349
2024-05-22,CHF,0.921292
2024-05-22,GBP,0.840842
2024-05-22,USD,1.253948
2024-05-23,CHF,0.922374
2024-05-23,GBP,0.836518
2024-05-23,USD,1.258223
2024-05-24,CHF,0.923707
2024-05-24,GBP,0.830476
2024-05-24,USD,1.261273
2024-05-27,CHF,0.925131
2024-05-27,GBP,0.830076
2024-05-27,USD,1.252540
2024-05-28,CHF,0.924910
2024-05-28,GBP,0.828814
2024-05-28,USD,1.247052
2024-05-29,CHF,0.922196
2024-05-29,GBP,0.830019
2024-05-29,USD,1.247923
2024-05-30,CHF,0.921956
2024-05-30,GBP,0.830753
2024-05-30,USD,1.249834
2024-05-31,CHF,0.920605
2024-05-31,GBP,0.836172
2024-05-31,USD,1.248970
2024-06-03,CHF,0.920483
2024-06-03,GBP,0.836176
2024-06-03,USD,1.245460
2024-06-04,CHF,0.920678
2024-06-04,GBP,0.834779
2024-06-04,USD,1.248884
2024-06-05,CHF,0.919877
2024-06-05,GBP,0.837278
2024-06-05,USD,1.255097
2024-06-06,CHF,0.921138
2024-06-06,GBP,0.835680
2024-06-06,USD,1.249021
2024-06-07,CHF,0.923307
2024-06-07,GBP,0.831483
2024-06-07,USD,1.246288
2024-06-10,CHF,0.925187
2024-06-10,GBP,0.830666
2024-06-10,USD,1.253062
2024-06-11,CHF,0.924909
2024-06-11,GBP,0.829257
2024-06-11,USD,1.263197
2024-06-12,CHF,0.922179
2024-06-12,GBP,0.829127
2024-06-12,USD,1.266814
2024-06-13,CHF,0.921734
2024-06-13,GBP,0.831821
2024-06-13,USD,1.265340
2024-06-14,CHF,0.925129
2024-06-14,GBP,0.832340
2024-06-14,USD,1.266472
2024-06-17,CHF,0.927287
2024-06-17,GBP,0.830177
2024-06-17,USD,1.269205
2024-06-18,CHF,0.928973
2024-06-18,GBP,0.826808
2024-06-18,USD,1.269155
2024-06-19,CHF,0.930635
2024-06-19,GBP,0.829399
2024-06-19,USD,1.271150
2024-06-20,CHF,0.934807
2024-06-20,GBP,0.829753
2024-06-20,USD,1.269879
2024-06-21,CHF,0.932153
2024-06-21,GBP,0.830006
2024-06-21,USD,1.276238
2024-06-24,CHF,0.931274
2024-06-24,GBP,0.825683
2024-06-24,USD,1.275056
2024-06-25,CHF,0.933106
2024-06-25,GBP,0.831839
2024-06-25,USD,1.277148
2024-06-26,CHF,0.934407
2024-06-26,GBP,0.836431
2024-06-26,USD,1.293361
2024-06-27,CHF,0.932733
2024-06-27,GBP,0.835710
2024-06-27,USD,1.283139
2024-06-28,CHF,0.930962
2024-06-28,GBP,0.838771
2024-06-28,USD,1.291242
2024-07-01,CHF,0.929915
2024-07-01,GBP,0.841369
2024-07-01,USD,1.293011
2024-07-02,CHF,0.933545
2024-07-02,GBP,0.841682
2024-07-02,USD,1.290464
2024-07-03,CHF,0.936597
2024-07-03,GBP,0.840185
2024-07-03,USD,1.283375
2024-07-04,CHF,0.939305
2024-07-04,GBP,0.842994
2024-07-04,USD,1.286048
2024-07-05,CHF,0.940446
2024-07-05,GBP,0.842445
2024-07-05,USD,1.291402
2024-07-08,CHF,0.940797
2024-07-08,GBP,0.841256
2024-07-08,USD,1.300246
2024-07-09,CHF,0.940709
2024-07-09,GBP,0.843539
2024-07-09,USD,1.304689
2024-07-10,CHF,0.941111
2024-07-10,GBP,0.849216
2024-07-10,USD,1.302876
2024-07-11,CHF,0.943756
2024-07-11,GBP,0.854171
2024-07-11,USD,1.308543
2024-07-12,CHF,0.941125
2024-07-12,GBP,0.857074
2024-07-12,USD,1.308874
2024-07-15,CHF,0.943352
2024-07-15,GBP,0.854270
2024-07-15,USD,1.309325
2024-07-16,CHF,0.943199
2024-07-16,GBP,0.861901
2024-07-16,USD,1.312822
2024-07-17,CHF,0.944945
2024-07-17,GBP,0.862024
2024-07-17,USD,1.312287
2024-07-18,CHF,0.945528
2024-07-18,GBP,0.861877
2024-07-18,USD,1.319659
2024-07-19,CHF,0.943792
2024-07-19,GBP,0.860552
2024-07-19,USD,1.315143
2024-07-22,CHF,0.942657
2024-07-22,GBP,0.854877
2024-07-22,USD,1.316481
2024-07-23,CHF,0.945079
2024-07-23,GBP,0.855401
2024-07-23,USD,1.314869
2024-07-24,CHF,0.943665
2024-07-24,GBP,0.851875
2024-07-24,USD,1.318264
2024-07-25,CHF,0.946106
2024-07-25,GBP,0.848756
2024-07-25,USD,1.318933
2024-07-26,CHF,0.946670
2024-07-26,GBP,0.849743
2024-07-26,USD,1.324586
2024-07-29,CHF,0.948044
2024-07-29,GBP,0.854676
2024-07-29,USD,1.322367
2024-07-30,CHF,0.949663
2024-07-30,GBP,0.858130
2024-07-30,USD,1.320620
2024-07-31,CHF,0.946346
2024-07-31,GBP,0.861640
2024-07-31,USD,1.318744
2024-08-01,CHF,0.946715
2024-08-01,GBP,0.858908
2024-08-01,USD,1.325739
2024-08-02,CHF,0.942484
2024-08-02,GBP,0.856444
2024-08-02,USD,1.324573
2024-08-05,CHF,0.939903
2024-08-05,GBP,0.855181
2024-08-05,USD,1.337972
2024-08-06,CHF,0.942577
2024-08-06,GBP,0.852542
2024-08-06,USD,1.342787
2024-08-07,CHF,0.940545
2024-08-07,GBP,0.850164
2024-08-07,USD,1.337439
2024-08-08,CHF,0.944103
2024-08-08,GBP,0.851106
2024-08-08,USD,1.338604
2024-08-09,CHF,0.946769
2024-08-09,GBP,0.852679
2024-08-09,USD,1.329189
2024-08-12,CHF,0.946984
2024-08-12,GBP,0.851063
2024-08-12,USD,1.334677
2024-08-13,CHF,0.945829
2024-08-13,GBP,0.848523
2024-08-13,USD,1.343861
2024-08-14,CHF,0.946425
2024-08-14,GBP,0.846282
2024-08-14,USD,1.327140
2024-08-15,CHF,0.948645
2024-08-15,GBP,0.849190
2024-08-15,USD,1.321086
2024-08-16,CHF,0.950200
2024-08-16,GBP,0.847203
2024-08-16,USD,1.314321
2024-08-19,CHF,0.951568
2024-08-19,GBP,0.846721
2024-08-19,USD,1.317109
2024-08-20,CHF,0.952689
2024-08-20,GBP,0.845254
2024-08-20,USD,1.326253
2024-08-21,CHF,0.953181
2024-08-21,GBP,0.842941
2024-08-21,USD,1.324842
2024-08-22,CHF,0.954176
2024-08-22,GBP,0.840335
2024-08-22,USD,1.322254
2024-08-23,CHF,0.950292
2024-08-23,GBP,0.844354
2024-08-23,USD,1.328617
2024-08-26,CHF,0.949376
2024-08-26,GBP,0.843624
2024-08-26,USD,1.327437
2024-08-27,CHF,0.945409
2024-08-27,GBP,0.845311
2024-08-27,USD,1.330816
2024-08-28,CHF,0.944716
2024-08-28,GBP,0.851783
2024-08-28,USD,1.323851
2024-08-29,CHF,0.941545
2024-08-29,GBP,0.853985
2024-08-29,USD,1.331176
2024-08-30,CHF,0.938345
2024-08-30,GBP,0.855503
2024-08-30,USD,1.333577
2024-09-02,CHF,0.938106
2024-09-02,GBP,0.853032
2024-09-02,USD,1.338740
2024-09-03,CHF,0.937197
2024-09-03,GBP,0.848950
2024-09-03,USD,1.333197
2024-09-04,CHF,0.937161
2024-09-04,GBP,0.850884
2024-09-04,USD,1.323713
2024-09-05,CHF,0.937228
2024-09-05,GBP,0.850585
2024-09-05,USD,1.318999
2024-09-06,CHF,0.936207
2024-09-06,GBP,0.852698
2024-09-06,USD,1.316279
2024-09-09,CHF,0.940341
2024-09-09,GBP,0.849899
2024-09-09,USD,1.316715
2024-09-10,CHF,0.941545
2024-09-10,GBP,0.853522
2024-09-10,USD,1.319055
2024-09-11,CHF,0.942819
2024-09-11,GBP,0.860798
2024-09-11,USD,1.309221
2024-09-12,CHF,0.945504
2024-09-12,GBP,0.855277
2024-09-12,USD,1.313261
2024-09-13,CHF,0.945941
2024-09-13,GBP,0.853200
2024-09-13,USD,1.311553
2024-09-16,CHF,0.946922
2024-09-16,GBP,0.855367
2024-09-16,USD,1.317381
2024-09-17,CHF,0.948489
2024-09-17,GBP,0.854445
2024-09-17,USD,1.328647
2024-09-18,CHF,0.950071
2024-09-18,GBP,0.853151
2024-09-18,USD,1.330366
2024-09-19,CHF,0.949045
2024-09-19,GBP,0.850720
2024-09-19,USD,1.328822
2024-09-20,CHF,0.948847
2024-09-20,GBP,0.848919
2024-09-20,USD,1.327647
2024-09-23,CHF,0.946727
2024-09-23,GBP,0.849430
2024-09-23,USD,1.331917
2024-09-24,CHF,0.943264
2024-09-24,GBP,0.851692
2024-09-24,USD,1.332053
2024-09-25,CHF,0.943451
2024-09-25,GBP,0.855454
2024-09-25,USD,1.329260
2024-09-26,CHF,0.945400
2024-09-26,GBP,0.855805
2024-09-26,USD,1.341375
2024-09-27,CHF,0.946622
2024-09-27,GBP,0.849687
2024-09-27,USD,1.330137
2024-09-30,CHF,0.946903
2024-09-30,GBP,0.853047
2024-09-30,USD,1.336079
2024-10-01,CHF,0.948481
2024-10-01,GBP,0.848804
2024-10-01,USD,1.340987
2024-10-02,CHF,0.946762
2024-10-02,GBP,0.849434
2024-10-02,USD,1.347598
2024-10-03,CHF,0.947451
2024-10-03,GBP,0.847871
2024-10-03,USD,1.339795
2024-10-04,CHF,0.944737
2024-10-04,GBP,0.848933
2024-10-04,USD,1.342607
2024-10-07,CHF,0.946142
2024-10-07,GBP,0.847212
2024-10-07,USD,1.345199
2024-10-08,CHF,0.947233
2024-10-08,GBP,0.844761
2024-10-08,USD,1.336465
2024-10-09,CHF,0.947688
2024-10-09,GBP,0.845664
2024-10-09,USD,1.330507
2024-10-10,CHF,0.951303
2024-10-10,GBP,0.843264
2024-10-10,USD,1.328413
2024-10-11,CHF,0.949478
2024-10-11,GBP,0.840516
2024-10-11,USD,1.340911
2024-10-14,CHF,0.953539
2024-10-14,GBP,0.838805
2024-10-14,USD,1.339196
2024-10-15,CHF,0.954048
2024-10-15,GBP,0.841361
2024-10-15,USD,1.341105
2024-10-16,CHF,0.953791
2024-10-16,GBP,0.838885
2024-10-16,USD,1.331603
2024-10-17,CHF,0.954327
2024-10-17,GBP,0.840442
2024-10-17,USD,1.338157
2024-10-18,CHF,0.952609
2024-10-18,GBP,0.840573
2024-10-18,USD,1.334867
2024-10-21,CHF,0.950799
2024-10-21,GBP,0.835304
2024-10-21,USD,1.343426
2024-10-22,CHF,0.953839
2024-10-22,GBP,0.830514
2024-10-22,USD,1.337864
2024-10-23,CHF,0.951357
2024-10-23,GBP,0.831412
2024-10-23,USD,1.338715
2024-10-24,CHF,0.952523
2024-10-24,GBP,0.830172
2024-10-24,USD,1.338333
2024-10-25,CHF,0.948585
2024-10-25,GBP,0.832236
2024-10-25,USD,1.334358
2024-10-28,CHF,0.946898
2024-10-28,GBP,0.832747
2024-10-28,USD,1.334977
2024-10-29,CHF,0.948837
2024-10-29,GBP,0.830254
2024-10-29,USD,1.341165
2024-10-30,CHF,0.948159
2024-10-30,GBP,0.820726
2024-10-30,USD,1.325500
2024-10-31,CHF,0.945335
2024-10-31,GBP,0.823320
2024-10-31,USD,1.325982
2024-11-01,CHF,0.945363
2024-11-01,GBP,0.826367
2024-11-01,USD,1.331358
2024-11-04,CHF,0.945009
2024-11-04,GBP,0.828569
2024-11-04,USD,1.327824
2024-11-05,CHF,0.947501
2024-11-05,GBP,0.828725
2024-11-05,USD,1.338827
2024-11-06,CHF,0.949931
2024-11-06,GBP,0.823399
2024-11-06,USD,1.341198
2024-11-07,CHF,0.951521
2024-11-07,GBP,0.818338
2024-11-07,USD,1.332451
2024-11-08,CHF,0.954903
2024-11-08,GBP,0.814412
2024-11-08,USD,1.329809
2024-11-11,CHF,0.954029
2024-11-11,GBP,0.814203
2024-11-11,USD,1.328881
2024-11-12,CHF,0.953736
2024-11-12,GBP,0.812692
2024-11-12,USD,1.320007
2024-11-13,CHF,0.953629
2024-11-13,GBP,0.811322
2024-11-13,USD,1.317337
2024-11-14,CHF,0.951510
2024-11-14,GBP,0.810454
2024-11-14,USD,1.323943
2024-11-15,CHF,0.955382
2024-11-15,GBP,0.810585
2024-11-15,USD,1.319762
2024-11-18,CHF,0.952039
2024-11-18,GBP,0.811125
2024-11-18,USD,1.319219
2024-11-19,CHF,0.951041
2024-11-19,GBP,0.816785
2024-11-19,USD,1.316801
2024-11-20,CHF,0.951105
2024-11-20,GBP,0.811536
2024-11-20,USD,1.309807
2024-11-21,CHF,0.951725
2024-11-21,GBP,0.812420
2024-11-21,USD,1.310494
2024-11-22,CHF,0.951126
2024-11-22,GBP,0.808984
2024-11-22,USD,1.299027
2024-11-25,CHF,0.950292
2024-11-25,GBP,0.808390
2024-11-25,USD,1.306533
2024-11-26,CHF,0.950136
2024-11-26,GBP,0.806121
2024-11-26,USD,1.308217
2024-11-27,CHF,0.952854
2024-11-27,GBP,0.807672
2024-11-27,USD,1.308389
2024-11-28,CHF,0.952185
2024-11-28,GBP,0.809358
2024-11-28,USD,1.309135
2024-11-29,CHF,0.954762
2024-11-29,GBP,0.808999
2024-11-29,USD,1.302656
2024-12-02,CHF,0.954179
2024-12-02,GBP,0.811070
2024-12-02,USD,1.301167
2024-12-03,CHF,0.954213
2024-12-03,GBP,0.808975
2024-12-03,USD,1.314781
2024-12-04,CHF,0.952002
2024-12-04,GBP,0.804896
2024-12-04,USD,1.319737
2024-12-05,CHF,0.952265
2024-12-05,GBP,0.806959
2024-12-05,USD,1.314713
2024-12-06,CHF,0.954539
2024-12-06,GBP,0.813099
2024-12-06,USD,1.331289
2024-12-09,CHF,0.954884
2024-12-09,GBP,0.808489
2024-12-09,USD,1.328569
2024-12-10,CHF,0.954115
2024-12-10,GBP,0.805595
2024-12-10,USD,1.323210
2024-12-11,CHF,0.952938
2024-12-11,GBP,0.803236
2024-12-11,USD,1.316853
2024-12-12,CHF,0.953017
2024-12-12,GBP,0.803653
2024-12-12,USD,1.317469
2024-12-13,CHF,0.954608
2024-12-13,GBP,0.806456
2024-12-13,USD,1.319579
2024-12-16,CHF,0.954840
2024-12-16,GBP,0.804416
2024-12-16,USD,1.318624
2024-12-17,CHF,0.955871
2024-12-17,GBP,0.801643
2024-12-17,USD,1.312941
2024-12-18,CHF,0.953188
2024-12-18,GBP,0.802517
2024-12-18,USD,1.308634
2024-12-19,CHF,0.955003
2024-12-19,GBP,0.800131
2024-12-19,USD,1.303774
2024-12-20,CHF,0.954429
2024-12-20,GBP,0.799410
2024-12-20,USD,1.302020
2024-12-23,CHF,0.955539
2024-12-23,GBP,0.799220
2024-12-23,USD,1.295999
2024-12-24,CHF,0.955835
2024-12-24,GBP,0.799297
2024-12-24,USD,1.281273
2024-12-25,CHF,0.956573
2024-12-25,GBP,0.800818
2024-12-25,USD,1.286927
2024-12-26,CHF,0.957782
2024-12-26,GBP,0.798778
2024-12-26,USD,1.291736
2024-12-27,CHF,0.956680
2024-12-27,GBP,0.801913
2024-12-27,USD,1.289594
2024-12-30,CHF,0.958597
2024-12-30,GBP,0.796756
2024-12-30,USD,1.290861
2024-12-31,CHF,0.957824
2024-12-31,GBP,0.797614
2024-12-31,USD,1.291167
2025-01-01,CHF,0.956208
2025-01-01,GBP,0.797958
2025-01-01,USD,1.283074
2025-01-02,CHF,0.957648
2025-01-02,GBP,0.800961
2025-01-02,USD,1.283719
2025-01-03,CHF,0.961889
2025-01-03,GBP,0.797597
2025-01-03,USD,1.290658
2025-01-06,CHF,0.962805
2025-01-06,GBP,0.796898
2025-01-06,USD,1.294892
2025-01-07,CHF,0.961783
2025-01-07,GBP,0.795985
2025-01-07,USD,1.297171
2025-01-08,CHF,0.965338
2025-01-08,GBP,0.796948
2025-01-08,USD,1.293817
2025-01-09,CHF,0.968591
2025-01-09,GBP,0.794266
2025-01-09,USD,1.287536
2025-01-10,CHF,0.965436
2025-01-10,GBP,0.800127
2025-01-10,USD,1.288327
2025-01-13,CHF,0.963814
2025-01-13,GBP,0.800564
2025-01-13,USD,1.301726
2025-01-14,CHF,0.965737
2025-01-14,GBP,0.798570
2025-01-14,USD,1.297399
2025-01-15,CHF,0.968777
2025-01-15,GBP,0.800529
2025-01-15,USD,1.306253
2025-01-16,CHF,0.971887
2025-01-16,GBP,0.798484
2025-01-16,USD,1.317839
2025-01-17,CHF,0.969604
2025-01-17,GBP,0.796878
2025-01-17,USD,1.317382
2025-01-20,CHF,0.968533
2025-01-20,GBP,0.799117
2025-01-20,USD,1.315799
2025-01-21,CHF,0.966990
2025-01-21,GBP,0.799397
2025-01-21,USD,1.306781
2025-01-22,CHF,0.967786
2025-01-22,GBP,0.795461
2025-01-22,USD,1.302025
2025-01-23,CHF,0.967009
2025-01-23,GBP,0.797390
2025-01-23,USD,1.296732
2025-01-24,CHF,0.967021
2025-01-24,GBP,0.794856
2025-01-24,USD,1.297513
2025-01-27,CHF,0.964900
2025-01-27,GBP,0.791495
2025-01-27,USD,1.294060
2025-01-28,CHF,0.962122
2025-01-28,GBP,0.793078
2025-01-28,USD,1.293208
2025-01-29,CHF,0.959203
2025-01-29,GBP,0.791097
2025-01-29,USD,1.296913
2025-01-30,CHF,0.957426
2025-01-30,GBP,0.792229
2025-01-30,USD,1.295046
2025-01-31,CHF,0.954597
2025-01-31,GBP,0.793081
2025-01-31,USD,1.288022
2025-02-03,CHF,0.956439
2025-02-03,GBP,0.794885
2025-02-03,USD,1.286806
2025-02-04,CHF,0.960954
2025-02-04,GBP,0.790432
2025-02-04,USD,1.281637
2025-02-05,CHF,0.960124
2025-02-05,GBP,0.787147
2025-02-05,USD,1.277397
2025-02-06,CHF,0.960427
2025-02-06,GBP,0.784210
2025-02-06,USD,1.281469
2025-02-07,CHF,0.965102
2025-02-07,GBP,0.784033
2025-02-07,USD,1.272193
2025-02-10,CHF,0.965522
2025-02-10,GBP,0.780814
2025-02-10,USD,1.258256
2025-02-11,CHF,0.962735
2025-02-11,GBP,0.780541
2025-02-11,USD,1.253752
2025-02-12,CHF,0.964831
2025-02-12,GBP,0.787210
2025-02-12,USD,1.257162
2025-02-13,CHF,0.965909
2025-02-13,GBP,0.789877
2025-02-13,USD,1.259018
2025-02-14,CHF,0.970756
2025-02-14,GBP,0.786403
2025-02-14,USD,1.254839
2025-02-17,CHF,0.973212
2025-02-17,GBP,0.785264
2025-02-17,USD,1.249163
2025-02-18,CHF,0.975521
2025-02-18,GBP,0.784735
2025-02-18,USD,1.243788
2025-02-19,CHF,0.973166
2025-02-19,GBP,0.788743
2025-02-19,USD,1.240182
2025-02-20,CHF,0.973375
2025-02-20,GBP,0.789914
2025-02-20,USD,1.237436
2025-02-21,CHF,0.971080
2025-02-21,GBP,0.789426
2025-02-21,USD,1.237725
2025-02-24,CHF,0.976238
2025-02-24,GBP,0.795127
2025-02-24,USD,1.245809
2025-02-25,CHF,0.977449
2025-02-25,GBP,0.792462
2025-02-25,USD,1.251459
2025-02-26,CHF,0.973962
2025-02-26,GBP,0.789743
2025-02-26,USD,1.253168
2025-02-27,CHF,0.973702
2025-02-27,GBP,0.790768
2025-02-27,USD,1.250220
2025-02-28,CHF,0.975510
2025-02-28,GBP,0.793283
2025-02-28,USD,1.249412
2025-03-03,CHF,0.978676
2025-03-03,GBP,0.793387
2025-03-03,USD,1.251493
2025-03-04,CHF,0.979881
2025-03-04,GBP,0.794163
2025-03-04,USD,1.257985
2025-03-05,CHF,0.981039
2025-03-05,GBP,0.792874
2025-03-05,USD,1.262455
2025-03-06,CHF,0.976427
2025-03-06,GBP,0.791712
2025-03-06,USD,1.266279
2025-03-07,CHF,0.978910
2025-03-07,GBP,0.792225
2025-03-07,USD,1.271064
2025-03-10,CHF,0.975875
2025-03-10,GBP,0.795915
2025-03-10,USD,1.275568
2025-03-11,CHF,0.973429
2025-03-11,GBP,0.795719
2025-03-11,USD,1.279499
2025-03-12,CHF,0.974055
2025-03-12,GBP,0.791650
2025-03-12,USD,1.281853
2025-03-13,CHF,0.974993
2025-03-13,GBP,0.792757
2025-03-13,USD,1.275248
2025-03-14,CHF,0.972076
2025-03-14,GBP,0.796643
2025-03-14,USD,1.280651
2025-03-17,CHF,0.974180
2025-03-17,GBP,0.797231
2025-03-17,USD,1.290989
2025-03-18,CHF,0.976533
2025-03-18,GBP,0.800632
2025-03-18,USD,1.287758
2025-03-19,CHF,0.974818
2025-03-19,GBP,0.802097
2025-03-19,USD,1.291551
2025-03-20,CHF,0.974547
2025-03-20,GBP,0.795343
2025-03-20,USD,1.286192
2025-03-21,CHF,0.976620
2025-03-21,GBP,0.794899
2025-03-21,USD,1.276938
2025-03-24,CHF,0.974662
2025-03-24,GBP,0.797152
2025-03-24,USD,1.275603
2025-03-25,CHF,0.977074
2025-03-25,GBP,0.797352
2025-03-25,USD,1.270079
2025-03-26,CHF,0.973211
2025-03-26,GBP,0.793448
2025-03-26,USD,1.265228
2025-03-27,CHF,0.970103
2025-03-27,GBP,0.795757
2025-03-27,USD,1.260876
2025-03-28,CHF,0.971584
2025-03-28,GBP,0.795716
2025-03-28,USD,1.265059
2025-03-31,CHF,0.972517
2025-03-31,GBP,0.798480
2025-03-31,USD,1.271289
2025-04-01,CHF,0.972530
2025-04-01,GBP,0.791557
2025-04-01,USD,1.273308
2025-04-02,CHF,0.970147
2025-04-02,GBP,0.787393
2025-04-02,USD,1.268755
2025-04-03,CHF,0.969519
2025-04-03,GBP,0.786447
2025-04-03,USD,1.267707
2025-04-04,CHF,0.970950
2025-04-04,GBP,0.787544
2025-04-04,USD,1.273233
2025-04-07,CHF,0.970786
2025-04-07,GBP,0.786203
2025-04-07,USD,1.272463
2025-04-08,CHF,0.971470
2025-04-08,GBP,0.786731
2025-04-08,USD,1.267494
2025-04-09,CHF,0.973674
2025-04-09,GBP,0.785967
2025-04-09,USD,1.269431
2025-04-10,CHF,0.970269
2025-04-10,GBP,0.786901
2025-04-10,USD,1.267179
2025-04-11,CHF,0.969351
